	uid	time	trade_id	price	amount	exchange	instrmnt	vol_dllr	sell2	Class	Asset	datetime	year	hour
12797387	20586260	1660599014424.0	20374176	0.0834	144.0	binc	tru-usdt	12.0096	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797388	20586261	1660599014424.0	20374177	0.0834	144.0	binc	tru-usdt	12.0096	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797389	20586262	1660599014424.0	20374178	0.0834	144.0	binc	tru-usdt	12.0096	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797390	20586263	1660599014424.0	20374179	0.0834	360.0	binc	tru-usdt	30.024	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797392	20586265	1660599014424.0	20374180	0.0834	868.0	binc	tru-usdt	72.3912	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797393	20586266	1660599014424.0	20374181	0.0834	175.0	binc	tru-usdt	14.595	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797394	20586267	1660599014424.0	20374182	0.0834	11000.0	binc	tru-usdt	917.4	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797395	20586268	1660599014424.0	20374183	0.0833	13318.0	binc	tru-usdt	1109.3894	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797396	20586269	1660599014424.0	20374184	0.0833	1176.0	binc	tru-usdt	97.9608	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797397	20586270	1660599014424.0	20374185	0.0832	250.0	binc	tru-usdt	20.8	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797398	20586271	1660599014424.0	20374186	0.0832	1201.0	binc	tru-usdt	99.9232	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797399	20586272	1660599014424.0	20374187	0.0832	1201.0	binc	tru-usdt	99.9232	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797400	20586273	1660599014424.0	20374188	0.0832	3321.0	binc	tru-usdt	276.3072	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797401	20586274	1660599014424.0	20374189	0.0832	6005.0	binc	tru-usdt	499.616	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797403	20586276	1660599014424.0	20374190	0.0832	2841.0	binc	tru-usdt	236.3712	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797404	20586277	1660599014424.0	20374191	0.0832	5137.0	binc	tru-usdt	427.3984	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797405	20586278	1660599014424.0	20374192	0.0831	326.0	binc	tru-usdt	27.0906	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797406	20586279	1660599014424.0	20374193	0.0831	240.0	binc	tru-usdt	19.944	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797407	20586280	1660599014424.0	20374194	0.0831	1543.0	binc	tru-usdt	128.2233	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797408	20586281	1660599014424.0	20374195	0.0831	918.0	binc	tru-usdt	76.2858	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797409	20586282	1660599014424.0	20374196	0.0831	257.0	binc	tru-usdt	21.3567	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797410	20586283	1660599014424.0	20374197	0.0831	121.0	binc	tru-usdt	10.0551	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797411	20586284	1660599014424.0	20374198	0.0831	75114.0	binc	tru-usdt	6241.9734	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797412	20586285	1660599014424.0	20374199	0.083	451.0	binc	tru-usdt	37.433	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797414	20586287	1660599014424.0	20374200	0.083	43822.0	binc	tru-usdt	3637.226	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797415	20586288	1660599014424.0	20374201	0.083	186.0	binc	tru-usdt	15.438	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797416	20586289	1660599014424.0	20374202	0.083	18077.0	binc	tru-usdt	1500.391	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797417	20586290	1660599014424.0	20374203	0.083	121.0	binc	tru-usdt	10.043	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797418	20586291	1660599014424.0	20374204	0.083	2500.0	binc	tru-usdt	207.5	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797419	20586292	1660599014424.0	20374205	0.083	121.0	binc	tru-usdt	10.043	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797420	20586293	1660599014424.0	20374206	0.083	326.0	binc	tru-usdt	27.058	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797421	20586294	1660599014424.0	20374207	0.083	121.0	binc	tru-usdt	10.043	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797422	20586295	1660599014424.0	20374208	0.083	121.0	binc	tru-usdt	10.043	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797423	20586296	1660599014424.0	20374209	0.083	3614.0	binc	tru-usdt	299.962	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797425	20586298	1660599014424.0	20374210	0.083	245.0	binc	tru-usdt	20.335	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797426	20586299	1660599014424.0	20374211	0.083	127.0	binc	tru-usdt	10.541	1.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797427	20586300	1660599014424.0	20374212	0.0829	285.0	binc	tru-usdt	23.6265	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797428	20586301	1660599014424.0	20374213	0.0829	439.0	binc	tru-usdt	36.3931	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797429	20586302	1660599014424.0	20374214	0.0829	5212.0	binc	tru-usdt	432.0748	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797430	20586303	1660599014424.0	20374215	0.0829	1339.0	binc	tru-usdt	111.0031	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797431	20586304	1660599014424.0	20374216	0.0829	5051.0	binc	tru-usdt	418.7279	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797432	20586305	1660599014424.0	20374217	0.0829	1218.0	binc	tru-usdt	100.9722	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797433	20586306	1660599014424.0	20374218	0.0828	906.0	binc	tru-usdt	75.0168	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797434	20586307	1660599014424.0	20374219	0.0828	530.0	binc	tru-usdt	43.884	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797436	20586309	1660599014424.0	20374220	0.0828	326.0	binc	tru-usdt	26.9928	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797437	20586310	1660599014424.0	20374221	0.0828	59.0	binc	tru-usdt	4.8852	0.0	spot	tru	2022-08-15 21:30:14.424000000	2022	21
12797438	20586311	1660599014431.0	20374222	0.083	291209.0	binc	tru-usdt	24170.347	1.0	spot	tru	2022-08-15 21:30:14.431000064	2022	21
12797439	20586312	1660599014435.0	20374223	0.0831	142.0	binc	tru-usdt	11.800199999999998	1.0	spot	tru	2022-08-15 21:30:14.435000064	2022	21
12797440	20586313	1660599014435.0	20374224	0.0831	126.0	binc	tru-usdt	10.4706	1.0	spot	tru	2022-08-15 21:30:14.435000064	2022	21
12797441	20586314	1660599014435.0	20374225	0.0835	1079.0	binc	tru-usdt	90.0965	1.0	spot	tru	2022-08-15 21:30:14.435000064	2022	21
12797442	20586315	1660599014461.0	20374226	0.0833	1219.0	binc	tru-usdt	101.5427	1.0	spot	tru	2022-08-15 21:30:14.460999936	2022	21
12797443	20586316	1660599014461.0	20374227	0.0833	1219.0	binc	tru-usdt	101.5427	1.0	spot	tru	2022-08-15 21:30:14.460999936	2022	21
12797444	20586317	1660599014461.0	20374228	0.0833	1219.0	binc	tru-usdt	101.5427	1.0	spot	tru	2022-08-15 21:30:14.460999936	2022	21
12797445	20586318	1660599014461.0	20374229	0.0833	1219.0	binc	tru-usdt	101.5427	1.0	spot	tru	2022-08-15 21:30:14.460999936	2022	21
12797447	20586320	1660599014463.0	20374230	0.0833	1219.0	binc	tru-usdt	101.5427	1.0	spot	tru	2022-08-15 21:30:14.463000064	2022	21
12797448	20586321	1660599014463.0	20374231	0.0833	576.0	binc	tru-usdt	47.9808	1.0	spot	tru	2022-08-15 21:30:14.463000064	2022	21
12797449	20586322	1660599014468.0	20374232	0.0833	413.0	binc	tru-usdt	34.4029	1.0	spot	tru	2022-08-15 21:30:14.468000000	2022	21
12797450	20586323	1660599014496.0	20374233	0.0833	1219.0	binc	tru-usdt	101.5427	0.0	spot	tru	2022-08-15 21:30:14.496000000	2022	21
12797451	20586324	1660599014556.0	20374234	0.0833	5451.0	binc	tru-usdt	454.0683	1.0	spot	tru	2022-08-15 21:30:14.556000000	2022	21
12797452	20586325	1660599014586.0	20374235	0.0833	5371.0	binc	tru-usdt	447.4043	1.0	spot	tru	2022-08-15 21:30:14.585999872	2022	21
12797453	20586326	1660599014693.0	20374236	0.0834	6130.0	binc	tru-usdt	511.242	1.0	spot	tru	2022-08-15 21:30:14.692999936	2022	21
12797454	20586327	1660599014851.0	20374237	0.0832	1219.0	binc	tru-usdt	101.4208	0.0	spot	tru	2022-08-15 21:30:14.851000064	2022	21
12797455	20586328	1660599014851.0	20374238	0.0831	1201.0	binc	tru-usdt	99.8031	0.0	spot	tru	2022-08-15 21:30:14.851000064	2022	21
12797456	20586329	1660599014851.0	20374239	0.0831	2989.0	binc	tru-usdt	248.3859	0.0	spot	tru	2022-08-15 21:30:14.851000064	2022	21
12797458	20586331	1660599014856.0	20374240	0.0831	4473.0	binc	tru-usdt	371.7063	1.0	spot	tru	2022-08-15 21:30:14.856000000	2022	21
12797459	20586332	1660599014856.0	20374241	0.0831	1001.0	binc	tru-usdt	83.1831	1.0	spot	tru	2022-08-15 21:30:14.856000000	2022	21
12797460	20586333	1660599015000.0	20374242	0.0834	1577.0	binc	tru-usdt	131.5218	1.0	spot	tru	2022-08-15 21:30:15.000000000	2022	21
12797461	20586334	1660599015032.0	20374243	0.0833	414.0	binc	tru-usdt	34.4862	1.0	spot	tru	2022-08-15 21:30:15.032000000	2022	21
12797462	20586335	1660599015169.0	20374244	0.0836	2055.0	binc	tru-usdt	171.79799999999997	1.0	spot	tru	2022-08-15 21:30:15.168999936	2022	21
12797463	20586336	1660599015169.0	20374245	0.0836	1201.0	binc	tru-usdt	100.4036	1.0	spot	tru	2022-08-15 21:30:15.168999936	2022	21
12797464	20586337	1660599015169.0	20374246	0.0836	120.0	binc	tru-usdt	10.032	1.0	spot	tru	2022-08-15 21:30:15.168999936	2022	21
12797465	20586338	1660599015169.0	20374247	0.0836	7159.0	binc	tru-usdt	598.4924	1.0	spot	tru	2022-08-15 21:30:15.168999936	2022	21
12797466	20586339	1660599015410.0	20374248	0.0836	829.0	binc	tru-usdt	69.3044	1.0	spot	tru	2022-08-15 21:30:15.409999872	2022	21
12797467	20586340	1660599015874.0	20374249	0.0836	1971.0	binc	tru-usdt	164.7756	1.0	spot	tru	2022-08-15 21:30:15.873999872	2022	21
12797469	20586342	1660599015874.0	20374250	0.0836	1411.0	binc	tru-usdt	117.9596	1.0	spot	tru	2022-08-15 21:30:15.873999872	2022	21
12797470	20586343	1660599015874.0	20374251	0.0837	6005.0	binc	tru-usdt	502.6185	1.0	spot	tru	2022-08-15 21:30:15.873999872	2022	21
12797471	20586344	1660599015874.0	20374252	0.0837	1219.0	binc	tru-usdt	102.0303	1.0	spot	tru	2022-08-15 21:30:15.873999872	2022	21
12797472	20586345	1660599015874.0	20374253	0.0838	5737.0	binc	tru-usdt	480.7606	1.0	spot	tru	2022-08-15 21:30:15.873999872	2022	21
12797473	20586346	1660599015874.0	20374254	0.0838	5672.0	binc	tru-usdt	475.3136	1.0	spot	tru	2022-08-15 21:30:15.873999872	2022	21
12797474	20586347	1660599016320.0	20374255	0.0838	1431.0	binc	tru-usdt	119.9178	1.0	spot	tru	2022-08-15 21:30:16.320000000	2022	21
12797475	20586348	1660599016753.0	20374256	0.0837	3721.0	binc	tru-usdt	311.4477	1.0	spot	tru	2022-08-15 21:30:16.752999936	2022	21
12797476	20586349	1660599016762.0	20374257	0.0837	2494.0	binc	tru-usdt	208.7478	1.0	spot	tru	2022-08-15 21:30:16.761999872	2022	21
12797477	20586350	1660599017005.0	20374258	0.0839	128.0	binc	tru-usdt	10.7392	0.0	spot	tru	2022-08-15 21:30:17.004999936	2022	21
12797478	20586351	1660599017883.0	20374259	0.0841	134.0	binc	tru-usdt	11.2694	1.0	spot	tru	2022-08-15 21:30:17.883000064	2022	21
12797480	20586353	1660599017998.0	20374260	0.0841	436.0	binc	tru-usdt	36.6676	1.0	spot	tru	2022-08-15 21:30:17.998000128	2022	21
12797481	20586354	1660599018075.0	20374261	0.0838	2783.0	binc	tru-usdt	233.2154	0.0	spot	tru	2022-08-15 21:30:18.075000064	2022	21
12797482	20586355	1660599018125.0	20374262	0.0841	491.0	binc	tru-usdt	41.2931	1.0	spot	tru	2022-08-15 21:30:18.124999936	2022	21
12797483	20586356	1660599018450.0	20374263	0.0841	158.0	binc	tru-usdt	13.2878	1.0	spot	tru	2022-08-15 21:30:18.449999872	2022	21
12797484	20586357	1660599018450.0	20374264	0.0841	1793.0	binc	tru-usdt	150.79129999999998	1.0	spot	tru	2022-08-15 21:30:18.449999872	2022	21
12797485	20586358	1660599018556.0	20374265	0.0838	2060.0	binc	tru-usdt	172.628	0.0	spot	tru	2022-08-15 21:30:18.556000000	2022	21
12797486	20586359	1660599019346.0	20374266	0.0838	450.0	binc	tru-usdt	37.71	0.0	spot	tru	2022-08-15 21:30:19.345999872	2022	21
12797487	20586360	1660599019829.0	20374267	0.084	239.0	binc	tru-usdt	20.076	1.0	spot	tru	2022-08-15 21:30:19.828999936	2022	21
12797488	20586361	1660599019835.0	20374268	0.0838	240.0	binc	tru-usdt	20.112	0.0	spot	tru	2022-08-15 21:30:19.835000064	2022	21
12797489	20586362	1660599020454.0	20374269	0.0838	514.0	binc	tru-usdt	43.0732	0.0	spot	tru	2022-08-15 21:30:20.454000128	2022	21
12797491	20586364	1660599020514.0	20374270	0.0841	417.0	binc	tru-usdt	35.0697	1.0	spot	tru	2022-08-15 21:30:20.513999872	2022	21
12797492	20586365	1660599020876.0	20374271	0.0841	701.0	binc	tru-usdt	58.9541	1.0	spot	tru	2022-08-15 21:30:20.876000000	2022	21
12797493	20586366	1660599020876.0	20374272	0.0841	7417.0	binc	tru-usdt	623.7697	1.0	spot	tru	2022-08-15 21:30:20.876000000	2022	21
12797494	20586367	1660599020924.0	20374273	0.0839	514.0	binc	tru-usdt	43.1246	1.0	spot	tru	2022-08-15 21:30:20.924000000	2022	21
12797495	20586368	1660599020945.0	20374274	0.0838	325.0	binc	tru-usdt	27.235	0.0	spot	tru	2022-08-15 21:30:20.944999936	2022	21
12797496	20586369	1660599032601.0	20374275	0.0837	416.0	binc	tru-usdt	34.819199999999995	0.0	spot	tru	2022-08-15 21:30:32.600999936	2022	21
12797497	20586370	1660599049345.0	20374276	0.0838	514.0	binc	tru-usdt	43.0732	0.0	spot	tru	2022-08-15 21:30:49.344999936	2022	21
12797498	20586371	1660599049427.0	20374277	0.0838	514.0	binc	tru-usdt	43.0732	0.0	spot	tru	2022-08-15 21:30:49.427000064	2022	21
12797499	20586372	1660599050514.0	20374278	0.0838	832.0	binc	tru-usdt	69.7216	0.0	spot	tru	2022-08-15 21:30:50.513999872	2022	21
12797500	20586373	1660599060411.0	20374279	0.0838	14427.0	binc	tru-usdt	1208.9826	0.0	spot	tru	2022-08-15 21:31:00.411000064	2022	21
12797502	20586375	1660599060411.0	20374280	0.0838	10539.0	binc	tru-usdt	883.1682	0.0	spot	tru	2022-08-15 21:31:00.411000064	2022	21
12797503	20586376	1660599060812.0	20374281	0.0838	514.0	binc	tru-usdt	43.0732	0.0	spot	tru	2022-08-15 21:31:00.812000000	2022	21
12797504	20586377	1660599061819.0	20374282	0.0838	736.0	binc	tru-usdt	61.6768	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797505	20586378	1660599061819.0	20374283	0.0838	4670.0	binc	tru-usdt	391.346	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797506	20586379	1660599061819.0	20374284	0.0838	21225.0	binc	tru-usdt	1778.655	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797507	20586380	1660599061819.0	20374285	0.0838	156.0	binc	tru-usdt	13.0728	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797508	20586381	1660599061819.0	20374286	0.0838	754.0	binc	tru-usdt	63.1852	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797509	20586382	1660599061819.0	20374287	0.0838	911.0	binc	tru-usdt	76.3418	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797510	20586383	1660599061819.0	20374288	0.0838	1843.0	binc	tru-usdt	154.4434	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797511	20586384	1660599061819.0	20374289	0.0837	3647.0	binc	tru-usdt	305.2539	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797513	20586386	1660599061819.0	20374290	0.0837	286.0	binc	tru-usdt	23.9382	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797514	20586387	1660599061819.0	20374291	0.0836	1219.0	binc	tru-usdt	101.9084	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797515	20586388	1660599061819.0	20374292	0.0836	11532.0	binc	tru-usdt	964.0752	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797516	20586389	1660599061819.0	20374293	0.0836	10790.0	binc	tru-usdt	902.044	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797517	20586390	1660599061819.0	20374294	0.0835	239.0	binc	tru-usdt	19.9565	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797518	20586391	1660599061819.0	20374295	0.0835	1219.0	binc	tru-usdt	101.7865	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797519	20586392	1660599061819.0	20374296	0.0834	514.0	binc	tru-usdt	42.8676	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797520	20586393	1660599061819.0	20374297	0.0834	11000.0	binc	tru-usdt	917.4	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797521	20586394	1660599061819.0	20374298	0.0832	1730.0	binc	tru-usdt	143.936	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797522	20586395	1660599061819.0	20374299	0.0832	2055.0	binc	tru-usdt	170.976	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797524	20586397	1660599061819.0	20374300	0.0831	7443.0	binc	tru-usdt	618.5133	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797525	20586398	1660599061819.0	20374301	0.0831	240.0	binc	tru-usdt	19.944	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797526	20586399	1660599061819.0	20374302	0.0831	326.0	binc	tru-usdt	27.0906	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797527	20586400	1660599061819.0	20374303	0.0831	24943.0	binc	tru-usdt	2072.7633	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797528	20586401	1660599061819.0	20374304	0.083	7436.0	binc	tru-usdt	617.188	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797529	20586402	1660599061819.0	20374305	0.083	451.0	binc	tru-usdt	37.433	0.0	spot	tru	2022-08-15 21:31:01.819000064	2022	21
12797530	20586403	1660599061827.0	20374306	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.827000064	2022	21
12797531	20586404	1660599061828.0	20374307	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.828000000	2022	21
12797532	20586405	1660599061828.0	20374308	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.828000000	2022	21
12797533	20586406	1660599061828.0	20374309	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.828000000	2022	21
12797535	20586408	1660599061829.0	20374310	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.828999936	2022	21
12797536	20586409	1660599061829.0	20374311	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.828999936	2022	21
12797537	20586410	1660599061829.0	20374312	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.828999936	2022	21
12797538	20586411	1660599061829.0	20374313	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.828999936	2022	21
12797539	20586412	1660599061829.0	20374314	0.083	2353.0	binc	tru-usdt	195.299	1.0	spot	tru	2022-08-15 21:31:01.828999936	2022	21
12797540	20586413	1660599061830.0	20374315	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.830000128	2022	21
12797541	20586414	1660599061830.0	20374316	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.830000128	2022	21
12797542	20586415	1660599061830.0	20374317	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.830000128	2022	21
12797543	20586416	1660599061830.0	20374318	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.830000128	2022	21
12797544	20586417	1660599061831.0	20374319	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.831000064	2022	21
12797546	20586419	1660599061831.0	20374320	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.831000064	2022	21
12797547	20586420	1660599061831.0	20374321	0.083	7104.0	binc	tru-usdt	589.6320000000001	1.0	spot	tru	2022-08-15 21:31:01.831000064	2022	21
12797548	20586421	1660599061831.0	20374322	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.831000064	2022	21
12797549	20586422	1660599061831.0	20374323	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.831000064	2022	21
12797550	20586423	1660599061831.0	20374324	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.831000064	2022	21
12797551	20586424	1660599061833.0	20374325	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.832999936	2022	21
12797552	20586425	1660599061833.0	20374326	0.083	2519.0	binc	tru-usdt	209.077	1.0	spot	tru	2022-08-15 21:31:01.832999936	2022	21
12797553	20586426	1660599061833.0	20374327	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.832999936	2022	21
12797554	20586427	1660599061833.0	20374328	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.832999936	2022	21
12797555	20586428	1660599061835.0	20374329	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.835000064	2022	21
12797557	20586430	1660599061835.0	20374330	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.835000064	2022	21
12797558	20586431	1660599061836.0	20374331	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.836000000	2022	21
12797559	20586432	1660599061836.0	20374332	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.836000000	2022	21
12797560	20586433	1660599061837.0	20374333	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.836999936	2022	21
12797561	20586434	1660599061838.0	20374334	0.083	5620.0	binc	tru-usdt	466.46	1.0	spot	tru	2022-08-15 21:31:01.838000128	2022	21
12797562	20586435	1660599061838.0	20374335	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.838000128	2022	21
12797563	20586436	1660599061838.0	20374336	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.838000128	2022	21
12797564	20586437	1660599061839.0	20374337	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.839000064	2022	21
12797565	20586438	1660599061841.0	20374338	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.840999936	2022	21
12797566	20586439	1660599061845.0	20374339	0.083	1476.0	binc	tru-usdt	122.508	1.0	spot	tru	2022-08-15 21:31:01.844999936	2022	21
12797568	20586441	1660599061856.0	20374340	0.083	4693.0	binc	tru-usdt	389.519	1.0	spot	tru	2022-08-15 21:31:01.856000000	2022	21
12797569	20586442	1660599061857.0	20374341	0.083	2667.0	binc	tru-usdt	221.361	1.0	spot	tru	2022-08-15 21:31:01.856999936	2022	21
12797570	20586443	1660599061912.0	20374342	0.083	1078.0	binc	tru-usdt	89.474	1.0	spot	tru	2022-08-15 21:31:01.912000000	2022	21
12797571	20586444	1660599061914.0	20374343	0.083	1078.0	binc	tru-usdt	89.474	1.0	spot	tru	2022-08-15 21:31:01.913999872	2022	21
12797572	20586445	1660599061930.0	20374344	0.083	1040.0	binc	tru-usdt	86.32000000000001	1.0	spot	tru	2022-08-15 21:31:01.929999872	2022	21
12797573	20586446	1660599061930.0	20374345	0.083	1040.0	binc	tru-usdt	86.32000000000001	1.0	spot	tru	2022-08-15 21:31:01.929999872	2022	21
12797574	20586447	1660599061931.0	20374346	0.083	2347.0	binc	tru-usdt	194.801	1.0	spot	tru	2022-08-15 21:31:01.931000064	2022	21
12797575	20586448	1660599061935.0	20374347	0.083	1360.0	binc	tru-usdt	112.88	1.0	spot	tru	2022-08-15 21:31:01.935000064	2022	21
12797576	20586449	1660599061936.0	20374348	0.083	690.0	binc	tru-usdt	57.27	1.0	spot	tru	2022-08-15 21:31:01.936000000	2022	21
12797577	20586450	1660599062009.0	20374349	0.083	425.0	binc	tru-usdt	35.275	1.0	spot	tru	2022-08-15 21:31:02.008999936	2022	21
12797579	20586452	1660599062013.0	20374350	0.083	6117.0	binc	tru-usdt	507.711	1.0	spot	tru	2022-08-15 21:31:02.012999936	2022	21
12797580	20586453	1660599062040.0	20374351	0.083	2750.0	binc	tru-usdt	228.25	1.0	spot	tru	2022-08-15 21:31:02.040000000	2022	21
12797581	20586454	1660599062195.0	20374352	0.083	1558.0	binc	tru-usdt	129.314	1.0	spot	tru	2022-08-15 21:31:02.195000064	2022	21
12797582	20586455	1660599062414.0	20374353	0.083	1000.0	binc	tru-usdt	83.0	1.0	spot	tru	2022-08-15 21:31:02.414000128	2022	21
12797583	20586456	1660599062607.0	20374354	0.0829	838.0	binc	tru-usdt	69.4702	0.0	spot	tru	2022-08-15 21:31:02.607000064	2022	21
12797584	20586457	1660599062911.0	20374355	0.0829	1078.0	binc	tru-usdt	89.3662	0.0	spot	tru	2022-08-15 21:31:02.911000064	2022	21
12797585	20586458	1660599062915.0	20374356	0.0829	1078.0	binc	tru-usdt	89.3662	0.0	spot	tru	2022-08-15 21:31:02.915000064	2022	21
12797586	20586459	1660599063170.0	20374357	0.083	3998.0	binc	tru-usdt	331.834	1.0	spot	tru	2022-08-15 21:31:03.169999872	2022	21
12797587	20586460	1660599064446.0	20374358	0.083	1925.0	binc	tru-usdt	159.775	1.0	spot	tru	2022-08-15 21:31:04.446000128	2022	21
